meter_id,region,has_solar,has_ev,date,total_consumption_kwh,total_solar_kwh,total_ev_kwh,peak_hour_consumption_kwh,avg_voltage_v,avg_temperature_c,fault_count,total_net_load_kwh
MTR-BER-1043,Berlin,FALSE,FALSE,7/24/2025,38.272,0,0,3.45,229.9758333,16.45541667,0,38.272
MTR-BER-1043,Berlin,FALSE,FALSE,7/25/2025,36.697,0,0,3.415,229.0208333,16.37833333,1,36.697
MTR-BER-1043,Berlin,FALSE,FALSE,7/26/2025,36.714,0,0,3.328,229.7233333,16.5525,0,36.714
MTR-BER-1043,Berlin,FALSE,FALSE,7/27/2025,36.734,0,0,3.364,229.7625,16.29041667,0,36.734
MTR-BER-1043,Berlin,FALSE,FALSE,7/28/2025,37.381,0,0,3.238,230.7316667,16.25875,0,37.381
MTR-BER-1043,Berlin,FALSE,FALSE,7/29/2025,38.077,0,0,3.285,230.8475,16.57458333,0,38.077
MTR-BER-1043,Berlin,FALSE,FALSE,7/30/2025,37.647,0,0,3.322,229.9183333,17.28833333,0,37.647
MTR-BER-1043,Berlin,FALSE,FALSE,7/31/2025,38.154,0,0,3.248,230.25375,17.13791667,0,38.154
MTR-BER-1043,Berlin,FALSE,FALSE,8/1/2025,37.206,0,0,3.656,229.5370833,16.94958333,0,37.206
MTR-BER-1043,Berlin,FALSE,FALSE,8/2/2025,36.993,0,0,3.308,230.0258333,17.15333333,0,36.993
MTR-BER-1043,Berlin,FALSE,FALSE,8/3/2025,38.115,0,0,3.292,229.8258333,17.29208333,0,38.115
MTR-BER-1043,Berlin,FALSE,FALSE,8/4/2025,38.83,0,0,3.162,230.5345833,17.54166667,0,38.83
MTR-BER-1043,Berlin,FALSE,FALSE,8/5/2025,38.028,0,0,3.274,229.7870833,17.41625,0,38.028
MTR-BER-1043,Berlin,FALSE,FALSE,8/6/2025,37.577,0,0,3.432,230.41125,17.7425,0,37.577
MTR-BER-1043,Berlin,FALSE,FALSE,8/7/2025,36.819,0,0,3.285,230.4216667,18.255,0,36.819
MTR-BER-1043,Berlin,FALSE,FALSE,8/8/2025,36.965,0,0,3.27,230.365,17.99375,0,36.965
MTR-BER-1043,Berlin,FALSE,FALSE,8/9/2025,36.712,0,0,3.36,229.58875,17.94666667,0,36.712
MTR-BER-1043,Berlin,FALSE,FALSE,8/10/2025,38.646,0,0,3.186,229.8008333,17.84916667,0,38.646
MTR-BER-1043,Berlin,FALSE,FALSE,8/11/2025,37.077,0,0,3.31,230.4133333,17.42916667,0,37.077
MTR-BER-1043,Berlin,FALSE,FALSE,8/12/2025,37.496,0,0,3.144,229.975,17.835,0,37.496
MTR-BER-1043,Berlin,FALSE,FALSE,8/13/2025,37.559,0,0,3.164,230.0004167,17.92125,0,37.559
MTR-BER-1043,Berlin,FALSE,FALSE,8/14/2025,38.047,0,0,3.414,229.6458333,18.3775,0,38.047
MTR-BER-1043,Berlin,FALSE,FALSE,8/15/2025,37.752,0,0,3.51,230.6633333,18.68583333,0,37.752
MTR-BER-1043,Berlin,FALSE,FALSE,8/16/2025,37.582,0,0,3.38,229.9225,18.78208333,0,37.582
MTR-BER-1043,Berlin,FALSE,FALSE,8/17/2025,37.938,0,0,3.497,229.8425,18.87083333,0,37.938
MTR-BER-1043,Berlin,FALSE,FALSE,8/18/2025,37.758,0,0,3.239,230.105,19.0125,0,37.758
MTR-BER-1043,Berlin,FALSE,FALSE,8/19/2025,37.886,0,0,3.454,229.39125,19.69791667,0,37.886
MTR-BER-1043,Berlin,FALSE,FALSE,8/20/2025,38.586,0,0,3.374,229.6708333,18.45166667,0,38.586
MTR-BER-1043,Berlin,FALSE,FALSE,8/21/2025,37.204,0,0,3.35,229.5629167,18.91375,0,37.204
MTR-BER-1043,Berlin,FALSE,FALSE,8/22/2025,37.866,0,0,3.233,229.875,18.81333333,0,37.866
MTR-BER-1043,Berlin,FALSE,FALSE,8/23/2025,38.155,0,0,3.297,229.9,19.11041667,0,38.155
MTR-BER-1043,Berlin,FALSE,FALSE,8/24/2025,37.651,0,0,3.339,229.8495833,19.30875,0,37.651
MTR-BER-1043,Berlin,FALSE,FALSE,8/25/2025,38.053,0,0,3.504,230.1425,19.2975,0,38.053
MTR-BER-1043,Berlin,FALSE,FALSE,8/26/2025,36.264,0,0,3.645,229.7116667,19.67125,1,36.264
MTR-BER-1043,Berlin,FALSE,FALSE,8/27/2025,36.729,0,0,3.609,229.5816667,19.47791667,0,36.729
MTR-BER-1043,Berlin,FALSE,FALSE,8/28/2025,38.046,0,0,3.55,229.9920833,19.97208333,0,38.046
MTR-BER-1043,Berlin,FALSE,FALSE,8/29/2025,38.396,0,0,3.399,230.0620833,18.86166667,0,38.396
MTR-BER-1043,Berlin,FALSE,FALSE,8/30/2025,38.286,0,0,3.266,230.1445833,19.15541667,0,38.286
MTR-BER-1043,Berlin,FALSE,FALSE,8/31/2025,37.983,0,0,3.194,230.02125,19.49833333,0,37.983
MTR-BER-1043,Berlin,FALSE,FALSE,9/1/2025,38.086,0,0,3.124,230.3808333,19.19208333,0,38.086
MTR-BER-1043,Berlin,FALSE,FALSE,9/2/2025,37.718,0,0,3.268,229.6041667,19.93541667,0,37.718
MTR-BER-1043,Berlin,FALSE,FALSE,9/3/2025,37.241,0,0,3.127,229.7870833,19.89375,1,37.241
MTR-BER-1043,Berlin,FALSE,FALSE,9/4/2025,37.83,0,0,3.49,229.6370833,19.59791667,0,37.83
MTR-BER-1043,Berlin,FALSE,FALSE,9/5/2025,38.126,0,0,3.553,230.3029167,20.40166667,0,38.126
MTR-BER-1043,Berlin,FALSE,FALSE,9/6/2025,37.977,0,0,3.209,229.7095833,19.70875,0,37.977
MTR-BER-1043,Berlin,FALSE,FALSE,9/7/2025,39.365,0,0,3.31,229.8979167,20.19708333,0,39.365
MTR-BER-1043,Berlin,FALSE,FALSE,9/8/2025,38.104,0,0,3.374,230.2691667,19.8275,0,38.104
MTR-BER-1043,Berlin,FALSE,FALSE,9/9/2025,37.744,0,0,3.412,229.8716667,20.37708333,0,37.744
MTR-BER-1043,Berlin,FALSE,FALSE,9/10/2025,37.368,0,0,3.352,229.67375,19.94333333,0,37.368
MTR-BER-1043,Berlin,FALSE,FALSE,9/11/2025,37.009,0,0,3.129,229.9966667,19.99333333,0,37.009
MTR-BER-1043,Berlin,FALSE,FALSE,9/12/2025,36.387,0,0,3.504,229.56875,19.76875,0,36.387
MTR-BER-1043,Berlin,FALSE,FALSE,9/13/2025,36.69,0,0,2.968,229.9641667,19.67708333,0,36.69
MTR-BER-1043,Berlin,FALSE,FALSE,9/14/2025,36.987,0,0,3.417,229.81125,20.09416667,0,36.987
MTR-BER-1043,Berlin,FALSE,FALSE,9/15/2025,37.568,0,0,3.296,230.6879167,20.44833333,0,37.568
MTR-BER-1043,Berlin,FALSE,FALSE,9/16/2025,36.393,0,0,3.292,230.4083333,19.515,0,36.393
MTR-BER-1043,Berlin,FALSE,FALSE,9/17/2025,37.503,0,0,3.254,230.3958333,19.86791667,0,37.503
MTR-BER-1043,Berlin,FALSE,FALSE,9/18/2025,38.804,0,0,3.406,229.6816667,19.55166667,0,38.804
MTR-BER-1043,Berlin,FALSE,FALSE,9/19/2025,38.901,0,0,3.554,229.9679167,20.00083333,0,38.901
MTR-BER-1043,Berlin,FALSE,FALSE,9/20/2025,37.702,0,0,3.664,229.9,20.01833333,0,37.702
MTR-BER-1043,Berlin,FALSE,FALSE,9/21/2025,37.831,0,0,3.373,230.2333333,20.33083333,0,37.831
MTR-BER-1043,Berlin,FALSE,FALSE,9/22/2025,38.316,0,0,3.338,229.6491667,19.94083333,1,38.316
MTR-BER-1043,Berlin,FALSE,FALSE,9/23/2025,37.655,0,0,3.466,230.1341667,20.06125,0,37.655
MTR-BER-1043,Berlin,FALSE,FALSE,9/24/2025,36.716,0,0,3.285,230.5291667,20.0425,0,36.716
MTR-BER-1043,Berlin,FALSE,FALSE,9/25/2025,38.032,0,0,3.219,229.8670833,19.78708333,0,38.032
MTR-BER-1043,Berlin,FALSE,FALSE,9/26/2025,37.678,0,0,3.371,230.1354167,20.02333333,0,37.678
MTR-BER-1043,Berlin,FALSE,FALSE,9/27/2025,35.889,0,0,3.396,229.9216667,19.84541667,0,35.889
MTR-BER-1043,Berlin,FALSE,FALSE,9/28/2025,37.987,0,0,3.273,229.70375,19.90458333,0,37.987
MTR-BER-1043,Berlin,FALSE,FALSE,9/29/2025,35.913,0,0,3.475,230.1916667,19.81041667,0,35.913
MTR-BER-1043,Berlin,FALSE,FALSE,9/30/2025,37.684,0,0,3.096,230.1004167,19.9025,0,37.684
MTR-BER-1043,Berlin,FALSE,FALSE,10/1/2025,36.757,0,0,3.312,229.5666667,20.12625,0,36.757
MTR-BER-1043,Berlin,FALSE,FALSE,10/2/2025,36.781,0,0,3.281,228.9729167,19.62416667,2,36.781
MTR-BER-1043,Berlin,FALSE,FALSE,10/3/2025,37.155,0,0,3.229,229.9345833,19.63416667,0,37.155
MTR-BER-1043,Berlin,FALSE,FALSE,10/4/2025,37.819,0,0,3.309,230.1483333,19.27625,0,37.819
MTR-BER-1043,Berlin,FALSE,FALSE,10/5/2025,37.36,0,0,3.398,229.7175,19.94416667,0,37.36
MTR-BER-1043,Berlin,FALSE,FALSE,10/6/2025,38.214,0,0,3.277,230.4870833,19.47416667,0,38.214
MTR-BER-1043,Berlin,FALSE,FALSE,10/7/2025,37.361,0,0,3.307,229.86375,19.53333333,0,37.361
MTR-BER-1043,Berlin,FALSE,FALSE,10/8/2025,37.432,0,0,3.3,230.0204167,19.78,0,37.432
MTR-BER-1043,Berlin,FALSE,FALSE,10/9/2025,37.942,0,0,3.275,230.1408333,19.56416667,0,37.942
MTR-BER-1043,Berlin,FALSE,FALSE,10/10/2025,37.082,0,0,3.551,230.22125,19.28833333,0,37.082
MTR-BER-1043,Berlin,FALSE,FALSE,10/11/2025,37.11,0,0,3.294,230.12125,18.98375,0,37.11
MTR-BER-1043,Berlin,FALSE,FALSE,10/12/2025,37.455,0,0,3.408,230.27625,19.48541667,0,37.455
MTR-BER-1043,Berlin,FALSE,FALSE,10/13/2025,38.515,0,0,3.526,230.7879167,19.545,0,38.515
MTR-BER-1043,Berlin,FALSE,FALSE,10/14/2025,37.455,0,0,3.52,230.025,19.22583333,0,37.455
MTR-BER-1043,Berlin,FALSE,FALSE,10/15/2025,35.82,0,0,3.354,229.4425,19.27416667,0,35.82
MTR-BER-1043,Berlin,FALSE,FALSE,10/16/2025,37.695,0,0,3.437,230.0308333,19.88416667,0,37.695
MTR-BER-1043,Berlin,FALSE,FALSE,10/17/2025,38.667,0,0,3.249,229.6758333,19.2925,0,38.667
MTR-BER-1043,Berlin,FALSE,FALSE,10/18/2025,37.606,0,0,3.542,230.1529167,18.76958333,0,37.606
MTR-BER-1043,Berlin,FALSE,FALSE,10/19/2025,37.453,0,0,3.379,230.1245833,18.99541667,0,37.453
MTR-BER-1043,Berlin,FALSE,FALSE,10/20/2025,37.581,0,0,3.461,229.7195833,18.62041667,0,37.581
MTR-BER-1043,Berlin,FALSE,FALSE,10/21/2025,37.122,0,0,3.453,229.8520833,19.00125,0,37.122
MTR-BER-1043,Berlin,FALSE,FALSE,10/22/2025,37.34,0,0,3.137,230.4870833,18.82041667,0,37.34
MTR-BER-1043,Berlin,FALSE,FALSE,10/23/2025,36.892,0,0,3.433,230.1416667,18.62083333,0,36.892
MTR-BER-1043,Berlin,FALSE,FALSE,10/24/2025,36.975,0,0,3.274,229.8008333,18.59083333,0,36.975
MTR-BER-1043,Berlin,FALSE,FALSE,10/25/2025,36.551,0,0,3.299,230.3991667,18.8,0,36.551
MTR-BER-1043,Berlin,FALSE,FALSE,10/26/2025,38.352,0,0,3.376,229.81625,17.92208333,1,38.352
MTR-BER-1043,Berlin,FALSE,FALSE,10/27/2025,36.879,0,0,3.411,229.5004167,18.27208333,0,36.879
MTR-BER-1043,Berlin,FALSE,FALSE,10/28/2025,36.44,0,0,3.393,230.0654167,17.96291667,0,36.44
MTR-BER-1044,Berlin,TRUE,FALSE,7/1/2025,40.588,21.821,0,3.711,229.74,13.31625,0,18.767
MTR-BER-1044,Berlin,TRUE,FALSE,7/2/2025,39.479,18.837,0,3.159,230.5066667,13.29041667,0,20.642
MTR-BER-1044,Berlin,TRUE,FALSE,7/3/2025,40.125,23.817,0,3.66,230.11625,13.4675,0,16.308
MTR-BER-1044,Berlin,TRUE,FALSE,7/4/2025,38.828,22.767,0,3.512,230.2041667,13.4775,1,16.061
MTR-BER-1044,Berlin,TRUE,FALSE,7/5/2025,39.949,20.2,0,3.097,230.0741667,13.79541667,0,19.749
MTR-BER-1044,Berlin,TRUE,FALSE,7/6/2025,39.693,20.288,0,3.272,229.6516667,13.66041667,1,19.405
MTR-BER-1044,Berlin,TRUE,FALSE,7/7/2025,38.547,21.5,0,3.614,230.4041667,14.6075,0,17.047
MTR-BER-1044,Berlin,TRUE,FALSE,7/8/2025,38.224,21.873,0,3.386,230.5033333,13.96041667,0,16.351
MTR-BER-1044,Berlin,TRUE,FALSE,7/9/2025,39.871,23.494,0,3.598,229.83875,14.425,0,16.377
MTR-BER-1044,Berlin,TRUE,FALSE,7/10/2025,39.726,18.81,0,3.375,229.51,14.3025,0,20.916
MTR-BER-1044,Berlin,TRUE,FALSE,7/11/2025,41.153,23.499,0,3.969,229.8725,14.72458333,0,17.654
MTR-BER-1044,Berlin,TRUE,FALSE,7/12/2025,39.624,21.528,0,3.232,230.1991667,14.57541667,0,18.096
MTR-BER-1044,Berlin,TRUE,FALSE,7/13/2025,40.082,22.131,0,3.461,229.8733333,15.05416667,0,17.951
MTR-BER-1044,Berlin,TRUE,FALSE,7/14/2025,40.105,23.388,0,3.342,229.9979167,15.24125,0,16.717
MTR-BER-1044,Berlin,TRUE,FALSE,7/15/2025,41.55,22.289,0,3.513,229.7758333,14.87375,0,19.261
MTR-BER-1044,Berlin,TRUE,FALSE,7/16/2025,39.607,21.137,0,3.076,229.695,15.42541667,1,18.47
MTR-BER-1044,Berlin,TRUE,FALSE,7/17/2025,40.168,22.291,0,3.586,229.7416667,15.69541667,0,17.877
MTR-BER-1044,Berlin,TRUE,FALSE,7/18/2025,39.835,18.17,0,3.445,230.20125,15.75291667,0,21.665
MTR-BER-1044,Berlin,TRUE,FALSE,7/19/2025,38.799,19.74,0,3.647,230.1879167,15.595,0,19.059
MTR-BER-1044,Berlin,TRUE,FALSE,7/20/2025,40.545,22.525,0,3.695,229.5783333,15.69208333,1,18.02
MTR-BER-1044,Berlin,TRUE,FALSE,7/21/2025,40.438,21.35,0,3.535,229.8341667,15.94166667,0,19.088
MTR-BER-1044,Berlin,TRUE,FALSE,7/22/2025,39.756,22.734,0,3.23,230.4591667,16.31625,0,17.022
MTR-BER-1044,Berlin,TRUE,FALSE,7/23/2025,40.022,21.599,0,3.522,229.9775,16.28125,0,18.423
MTR-BER-1044,Berlin,TRUE,FALSE,7/24/2025,39.537,21.598,0,3.358,229.5579167,16.55333333,0,17.939
MTR-BER-1044,Berlin,TRUE,FALSE,7/25/2025,41.247,22.54,0,3.304,229.6766667,16.84208333,0,18.707
MTR-BER-1044,Berlin,TRUE,FALSE,7/26/2025,38.685,20.319,0,3.483,229.6304167,16.83541667,0,18.366
MTR-BER-1044,Berlin,TRUE,FALSE,7/27/2025,38.711,20.463,0,3.16,229.61875,16.8775,0,18.248
MTR-BER-1044,Berlin,TRUE,FALSE,7/28/2025,40.319,21.094,0,3.461,229.8508333,16.735,0,19.225
MTR-BER-1044,Berlin,TRUE,FALSE,7/29/2025,39.302,23.74,0,3.274,230.45125,17.10666667,0,15.562
MTR-BER-1044,Berlin,TRUE,FALSE,7/30/2025,40.041,22.774,0,3.391,229.9075,16.71916667,0,17.267
MTR-BER-1044,Berlin,TRUE,FALSE,7/31/2025,39.143,21.531,0,3.556,229.9929167,16.78958333,0,17.612
MTR-BER-1044,Berlin,TRUE,FALSE,8/1/2025,40.003,22.566,0,3.226,229.7675,17.24458333,0,17.437
MTR-BER-1044,Berlin,TRUE,FALSE,8/2/2025,38.753,21.973,0,3.076,230.04125,17.3225,0,16.78
MTR-BER-1044,Berlin,TRUE,FALSE,8/3/2025,39.992,21.231,0,3.721,229.97875,17.02541667,0,18.761
MTR-BER-1044,Berlin,TRUE,FALSE,8/4/2025,38.606,22.807,0,3.498,230.1629167,17.74333333,0,15.799
MTR-BER-1044,Berlin,TRUE,FALSE,8/5/2025,40.209,18.913,0,3.426,230.10125,17.89833333,0,21.296
MTR-BER-1044,Berlin,TRUE,FALSE,8/6/2025,38.902,22.082,0,3.332,229.955,17.80083333,0,16.82
MTR-BER-1044,Berlin,TRUE,FALSE,8/7/2025,39.943,21.147,0,3.456,229.4641667,17.99916667,0,18.796
MTR-BER-1044,Berlin,TRUE,FALSE,8/8/2025,39.189,20.869,0,3.496,230.1966667,18.34791667,0,18.32
MTR-BER-1044,Berlin,TRUE,FALSE,8/9/2025,40.274,19.902,0,3.566,230.1270833,18.1775,0,20.372
MTR-BER-1044,Berlin,TRUE,FALSE,8/10/2025,40.557,23.911,0,3.732,229.7695833,18.39083333,0,16.646
MTR-BER-1044,Berlin,TRUE,FALSE,8/11/2025,39.128,20.891,0,3.287,229.7625,18.32041667,0,18.237
MTR-BER-1044,Berlin,TRUE,FALSE,8/12/2025,40.131,22.146,0,3.567,229.9991667,18.63541667,0,17.985
MTR-BER-1044,Berlin,TRUE,FALSE,8/13/2025,40.359,20.26,0,3.486,229.92625,18.59458333,0,20.099
MTR-BER-1044,Berlin,TRUE,FALSE,8/14/2025,40.251,20.337,0,3.473,230.7391667,18.48666667,0,19.914
MTR-BER-1044,Berlin,TRUE,FALSE,8/15/2025,39.618,21.075,0,3.538,230.1454167,18.91208333,0,18.543
MTR-BER-1044,Berlin,TRUE,FALSE,8/16/2025,38.003,24.348,0,3.477,229.8970833,18.44125,1,13.655
MTR-BER-1044,Berlin,TRUE,FALSE,8/17/2025,41.168,22.475,0,3.537,229.7554167,18.25458333,0,18.693
MTR-BER-1044,Berlin,TRUE,FALSE,8/18/2025,39.576,19.297,0,3.437,229.89375,18.52,0,20.279
MTR-BER-1044,Berlin,TRUE,FALSE,8/19/2025,38.726,23.239,0,3.128,229.50875,18.7375,0,15.487
MTR-BER-1044,Berlin,TRUE,FALSE,8/20/2025,39.504,19.66,0,3.489,229.9395833,18.90541667,0,19.844
MTR-BER-1044,Berlin,TRUE,FALSE,8/21/2025,39.911,20.716,0,3.19,229.9075,18.90791667,0,19.195
MTR-BER-1044,Berlin,TRUE,FALSE,8/22/2025,39.972,22.255,0,3.377,229.7175,19.04166667,0,17.717
MTR-BER-1044,Berlin,TRUE,FALSE,8/23/2025,38.979,22.127,0,3.497,229.7125,19.46583333,0,16.852
MTR-BER-1044,Berlin,TRUE,FALSE,8/24/2025,41.105,20.933,0,3.383,230.1366667,19.13083333,0,20.172
MTR-BER-1044,Berlin,TRUE,FALSE,8/25/2025,39.497,20.815,0,3.38,229.3954167,19.56666667,0,18.682
MTR-BER-1044,Berlin,TRUE,FALSE,8/26/2025,39.725,22.365,0,3.299,230.01125,19.24916667,0,17.36
MTR-BER-1044,Berlin,TRUE,FALSE,8/27/2025,39.862,20.98,0,3.611,230.16375,19.00083333,0,18.882
MTR-BER-1044,Berlin,TRUE,FALSE,8/28/2025,39.254,21.092,0,3.412,230.1391667,19.56208333,0,18.162
MTR-BER-1044,Berlin,TRUE,FALSE,8/29/2025,39.612,19.731,0,3.399,230.0433333,19.58083333,0,19.881
MTR-BER-1044,Berlin,TRUE,FALSE,8/30/2025,39.877,21.549,0,3.542,229.84,19.18833333,0,18.328
MTR-BER-1044,Berlin,TRUE,FALSE,8/31/2025,41.122,19.39,0,3.638,230.01125,19.4375,0,21.732
MTR-BER-1044,Berlin,TRUE,FALSE,9/1/2025,39.909,21.656,0,3.365,229.7516667,19.35166667,0,18.253
MTR-BER-1044,Berlin,TRUE,FALSE,9/2/2025,40.11,21.716,0,3.48,229.6533333,19.01958333,0,18.394
MTR-BER-1044,Berlin,TRUE,FALSE,9/3/2025,39.592,21.685,0,3.619,230.1454167,20.00875,0,17.907
MTR-BER-1044,Berlin,TRUE,FALSE,9/4/2025,40.483,23.2,0,3.835,230.10125,20.02458333,0,17.283
MTR-BER-1044,Berlin,TRUE,FALSE,9/5/2025,38.555,21.526,0,3.341,230.3804167,19.18125,0,17.029
MTR-BER-1044,Berlin,TRUE,FALSE,9/6/2025,39.513,21.092,0,3.473,229.8604167,19.72666667,0,18.421
MTR-BER-1044,Berlin,TRUE,FALSE,9/7/2025,39.882,23.742,0,3.518,230.135,19.88833333,0,16.14
MTR-BER-1044,Berlin,TRUE,FALSE,9/8/2025,38.063,21.987,0,3.475,230.14125,19.59875,0,16.076
MTR-BER-1044,Berlin,TRUE,FALSE,9/9/2025,39.563,22.051,0,3.592,229.92875,19.87,0,17.512
MTR-BER-1044,Berlin,TRUE,FALSE,9/10/2025,39.657,21.611,0,3.553,230.6016667,19.92916667,0,18.046
MTR-BER-1044,Berlin,TRUE,FALSE,9/11/2025,39.677,21.979,0,3.451,229.76875,19.87916667,0,17.698
MTR-BER-1044,Berlin,TRUE,FALSE,9/12/2025,39.489,22.115,0,3.462,230.3441667,20.30958333,0,17.374
MTR-BER-1044,Berlin,TRUE,FALSE,9/13/2025,40.529,21.44,0,3.578,229.4441667,19.28125,0,19.089
MTR-BER-1044,Berlin,TRUE,FALSE,9/14/2025,39.495,21.102,0,3.693,230.1408333,20.18625,0,18.393
MTR-BER-1044,Berlin,TRUE,FALSE,9/15/2025,39.37,20.966,0,3.292,230.5395833,20.17125,0,18.404
MTR-BER-1044,Berlin,TRUE,FALSE,9/16/2025,40.426,22.122,0,3.418,230.7316667,19.13958333,0,18.304
MTR-BER-1044,Berlin,TRUE,FALSE,9/17/2025,41.444,21.938,0,3.512,230.3329167,20.49125,0,19.506
MTR-BER-1044,Berlin,TRUE,FALSE,9/18/2025,39.863,21.031,0,3.359,229.5070833,19.75125,1,18.832
MTR-BER-1044,Berlin,TRUE,FALSE,9/19/2025,38.655,21.388,0,3.385,230.0420833,20.05791667,0,17.267
MTR-BER-1044,Berlin,TRUE,FALSE,9/20/2025,41.051,21.819,0,3.2,230.12875,19.81125,0,19.232
MTR-BER-1044,Berlin,TRUE,FALSE,9/21/2025,40.128,20.183,0,3.421,229.8495833,20.26458333,0,19.945
MTR-BER-1044,Berlin,TRUE,FALSE,9/22/2025,38.822,21.624,0,3.369,229.5158333,19.82666667,1,17.198
MTR-BER-1044,Berlin,TRUE,FALSE,9/23/2025,38.791,21.053,0,3.405,229.0020833,20.32708333,1,17.738
MTR-BER-1044,Berlin,TRUE,FALSE,9/24/2025,40.784,21.439,0,3.427,230.2729167,19.83291667,0,19.345
MTR-BER-1044,Berlin,TRUE,FALSE,9/25/2025,40.673,19.91,0,3.586,230.0641667,20.35583333,0,20.763
MTR-BER-1044,Berlin,TRUE,FALSE,9/26/2025,40.26,22.533,0,3.339,229.1929167,20.65541667,0,17.727
MTR-BER-1044,Berlin,TRUE,FALSE,9/27/2025,41.064,23.316,0,3.66,229.7154167,20.0075,0,17.748
MTR-BER-1044,Berlin,TRUE,FALSE,9/28/2025,39.991,23.875,0,3.579,229.9108333,20.385,0,16.116
MTR-BER-1044,Berlin,TRUE,FALSE,9/29/2025,38.753,20.276,0,3.307,229.8275,19.7325,0,18.477
MTR-BER-1044,Berlin,TRUE,FALSE,9/30/2025,40.61,20.442,0,3.68,230.5108333,19.77458333,0,20.168
MTR-BER-1044,Berlin,TRUE,FALSE,10/1/2025,39.685,19.763,0,3.273,229.9620833,19.5825,0,19.922
MTR-BER-1044,Berlin,TRUE,FALSE,10/2/2025,39.099,19.976,0,3.601,230.2379167,19.44041667,0,19.123
MTR-BER-1044,Berlin,TRUE,FALSE,10/3/2025,39.863,21.272,0,3.543,230.1108333,20.0225,0,18.591
MTR-BER-1044,Berlin,TRUE,FALSE,10/4/2025,40.133,21.346,0,3.201,229.4816667,19.74625,0,18.787
MTR-BER-1044,Berlin,TRUE,FALSE,10/5/2025,40.417,23.525,0,3.382,230.2358333,19.93541667,0,16.892
MTR-BER-1044,Berlin,TRUE,FALSE,10/6/2025,39.697,20.209,0,3.309,230.1991667,19.73708333,0,19.488
MTR-BER-1044,Berlin,TRUE,FALSE,10/7/2025,37.98,19.503,0,3.167,229.9891667,19.35791667,0,18.477
MTR-BER-1044,Berlin,TRUE,FALSE,10/8/2025,40.558,22.475,0,3.434,229.97375,19.6575,0,18.083
MTR-BER-1044,Berlin,TRUE,FALSE,10/9/2025,40.374,22.285,0,3.65,229.8558333,19.37458333,0,18.089
MTR-BER-1044,Berlin,TRUE,FALSE,10/10/2025,41.182,21.568,0,3.627,230.4854167,19.67083333,0,19.614
MTR-BER-1044,Berlin,TRUE,FALSE,10/11/2025,39.406,21.836,0,3.46,230.1645833,19.96083333,1,17.57
MTR-BER-1044,Berlin,TRUE,FALSE,10/12/2025,39.241,19.463,0,3.518,229.91125,19.37041667,0,19.778
MTR-BER-1044,Berlin,TRUE,FALSE,10/13/2025,38.256,21.55,0,3.461,230.075,19.15208333,0,16.706
MTR-BER-1044,Berlin,TRUE,FALSE,10/14/2025,40.873,21.15,0,3.402,230.2829167,19.06291667,0,19.723
MTR-BER-1044,Berlin,TRUE,FALSE,10/15/2025,39.234,21.994,0,3.735,229.7320833,18.84333333,0,17.24
MTR-BER-1044,Berlin,TRUE,FALSE,10/16/2025,38.556,22.094,0,3.484,230.6720833,19.51541667,0,16.462
MTR-BER-1044,Berlin,TRUE,FALSE,10/17/2025,40.141,21.453,0,3.451,230.1791667,19.91666667,0,18.688
MTR-BER-1044,Berlin,TRUE,FALSE,10/18/2025,39.319,21.53,0,3.295,229.6820833,18.50291667,0,17.789
MTR-BER-1044,Berlin,TRUE,FALSE,10/19/2025,40.381,21.881,0,3.614,230.0270833,18.81333333,0,18.5
MTR-BER-1044,Berlin,TRUE,FALSE,10/20/2025,39.722,19.071,0,3.404,229.80625,18.86583333,0,20.651
MTR-BER-1044,Berlin,TRUE,FALSE,10/21/2025,39.654,22.713,0,3.599,229.5704167,19.17375,0,16.941
MTR-BER-1044,Berlin,TRUE,FALSE,10/22/2025,39.846,20.086,0,3.377,230.04,18.8375,0,19.76
MTR-BER-1044,Berlin,TRUE,FALSE,10/23/2025,38.47,20.286,0,3.252,230.2283333,18.58875,0,18.184
MTR-BER-1044,Berlin,TRUE,FALSE,10/24/2025,39.328,21.998,0,3.482,229.9304167,18.81625,0,17.33
MTR-BER-1044,Berlin,TRUE,FALSE,10/25/2025,40.072,20.509,0,3.66,230.1004167,18.79583333,0,19.563
MTR-BER-1044,Berlin,TRUE,FALSE,10/26/2025,38.29,20.565,0,3.22,229.9633333,18.41875,0,17.725
MTR-BER-1044,Berlin,TRUE,FALSE,10/27/2025,39.151,22.232,0,3.46,230.2754167,18.33916667,0,16.919
MTR-BER-1044,Berlin,TRUE,FALSE,10/28/2025,40.795,19.756,0,3.57,229.9708333,18.60958333,0,21.039
MTR-LON-1000,London,TRUE,FALSE,7/1/2025,39.623,21.95,0,3.534,229.7691667,13.60333333,0,17.673
MTR-LON-1000,London,TRUE,FALSE,7/2/2025,41.773,19.007,0,3.44,230.3925,13.10208333,0,22.766
MTR-LON-1000,London,TRUE,FALSE,7/3/2025,42.383,19.55,0,3.392,229.8870833,13.59125,0,22.833
MTR-LON-1000,London,TRUE,FALSE,7/4/2025,41.853,24.098,0,3.57,230.4725,13.56916667,0,17.755
MTR-LON-1000,London,TRUE,FALSE,7/5/2025,40.911,18.995,0,3.431,229.92,14.31916667,0,21.916
MTR-LON-1000,London,TRUE,FALSE,7/6/2025,40.283,23.628,0,3.386,229.9079167,13.59416667,0,16.655
